facility_id,category_name,manufacturername,facility_name,jpin,title,pvname,vendor_lead_time,inv_norm,safety_stock,vendor_id,vendor_name,current_vendor_mov,minimum_order_criteria,max_allocated_space,case_size,cases_allocated,space_value,current_inventory,inventory_breakup,max_drr,deadweight,earliest_promise_date,open_po_details,orderedquantity,open_po_value,open_po_cases,final_suggestion,final_days_of_inventory,final_cases_suggestion,final_value,final_tonnage,mov_check,mrp,cp,sales_band
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00827,"Coca-Cola Soft Drink, 750ml Bottle",Soft Cola Drinks,2,30,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,168,24,7,5131,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",6,0.81,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 24.0, ""order_item_amount"": 732.96, ""open_po_cases"": 1.0, ""mrp"": 40.0, ""price_per_unit"": 30.540000000000003, ""order_id"": ""PO-00014"", ""po_raising_drr"": 7.0, ""po_raising_total_space"": 168.0, ""po_raising_final_available_space"": 7.0, ""order_date"": ""2026-03-13""}}",192,5632,8,0,0,0,0,0,,39.13,34.78,Band B
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00827,"Coca-Cola Soft Drink, 750ml Bottle",Soft Cola Drinks,1,30,4,VND-046,Shree Krishna Enterprises - Region Epsilon,70000,VALUE,168,24,7,5215,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",6,0.81,16/03/26,,192,0,0,0,0,0,0,0,,43.82,30.89,Band B
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00828,"Coca-Cola Soft Drink, 300ml Can",Soft Cola Drinks,2,30,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,696,24,29,21840,12,"{""sellable"": 1.0, ""contingency"": null, ""pending_putaway"": 11.0, ""under_transfer"": null}",100,0.34,14/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 336.0, ""order_item_amount"": 10543.68, ""open_po_cases"": 14.0, ""mrp"": 40.0, ""price_per_unit"": 31.380000000000003, ""order_id"": ""PO-00014"", ""po_raising_drr"": 133.0, ""po_raising_total_space"": 696.0, ""po_raising_final_available_space"": 320.0, ""order_date"": ""2026-03-13""}, ""open_po_2"": {""promise_date"": ""2026-03-14"", ""orderedquantity"": 576.0, ""order_item_amount"": 18074.88, ""open_po_cases"": 24.0, ""mrp"": 40.0, ""price_per_unit"": 31.380000000000003, ""order_id"": ""PO-00029"", ""po_raising_drr"": 120.0, ""po_raising_total_space"": 696.0, ""po_raising_final_available_space"": 626.0, ""order_date"": ""2026-03-12""}}",912,28619,38,0,0,0,0,0,,44.33,34.26,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00833,"Sprite Soft Drink, 2L Bottle",Soft Cola Drinks,2,30,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,1440,9,160,100325,33,"{""sellable"": 16.0, ""contingency"": 17.0, ""pending_putaway"": null, ""under_transfer"": 17.0}",511,1.84,14/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 1233.0, ""order_item_amount"": 97271.37, ""open_po_cases"": 137.0, ""mrp"": 85.0, ""price_per_unit"": 78.89, ""order_id"": ""PO-00064"", ""po_raising_drr"": 1204.0, ""po_raising_total_space"": 1440.0, ""po_raising_final_available_space"": 1225.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 765.0, ""order_item_amount"": 53297.55, ""open_po_cases"": 85.0, ""mrp"": 85.0, ""price_per_unit"": 69.67, ""order_id"": ""PO-00014"", ""po_raising_drr"": 763.0, ""po_raising_total_space"": 1440.0, ""po_raising_final_available_space"": 763.0, ""order_date"": ""2026-03-13""}, ""open_po_3"": {""promise_date"": ""2026-03-14"", ""orderedquantity"": 333.0, ""order_item_amount"": 23200.11, ""open_po_cases"": 37.0, ""mrp"": 85.0, ""price_per_unit"": 69.67, ""order_id"": ""PO-00029"", ""po_raising_drr"": 371.0, ""po_raising_total_space"": 1440.0, ""po_raising_final_available_space"": 1044.0, ""order_date"": ""2026-03-12""}}",2331,173769,259,0,0,0,0,0,,72.43,70.72,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00833,"Sprite Soft Drink, 2L Bottle",Soft Cola Drinks,1,30,4,VND-046,Shree Krishna Enterprises - Region Epsilon,70000,VALUE,1440,9,160,110405,33,"{""sellable"": 16.0, ""contingency"": 17.0, ""pending_putaway"": null, ""under_transfer"": 17.0}",511,1.84,14/03/26,,2331,0,0,0,0,0,0,0,,99.32,66.17,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00834,"Fanta Soft Drink, 300ml Can",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,216,24,9,6562,96,"{""sellable"": 96.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",4,0.28,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 144.0, ""order_item_amount"": 4374.72, ""open_po_cases"": 6.0, ""mrp"": 40.0, ""price_per_unit"": 30.380000000000003, ""order_id"": ""PO-00064"", ""po_raising_drr"": 7.0, ""po_raising_total_space"": 216.0, ""po_raising_final_available_space"": 127.0, ""order_date"": ""2026-03-15""}}",144,4375,6,0,0,0,0,0,,39.01,31.59,Band C
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00835,"Limca, 250ml Bottle",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,112,28,4,1772,26,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",14,0.273,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 112.0, ""order_item_amount"": 1771.84, ""open_po_cases"": 4.0, ""mrp"": 20.0, ""price_per_unit"": 15.819999999999999, ""order_id"": ""PO-00014"", ""po_raising_drr"": 16.0, ""po_raising_total_space"": 112.0, ""po_raising_final_available_space"": 86.0, ""order_date"": ""2026-03-13""}}",112,1772,4,0,0,0,0,0,,18.33,17.96,Band C
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00835,"Limca, 250ml Bottle",Soft Cola Drinks,1,15,4,VND-046,Shree Krishna Enterprises - Region Epsilon,70000,VALUE,112,28,4,1760,26,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",14,0.273,16/03/26,,112,0,0,0,0,0,0,0,,17.72,16.19,Band C
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00865,"Maaza Celebrations Mango Drink, 1L Bottle",Fruit Drinks,4,15,4,VND-030,Eshwar Enterprise,100,CASES,2400,15,160,110400,2100,"{""sellable"": 2100.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.92,17/03/26,,45,0,0,0,0,0,0,0,,57.08,50.4,
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00908,"Predator Gold Strike Energy Drink, 300ml Can",Energy Drinks,2,30,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,888,24,37,36559,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.31,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 768.0, ""order_item_amount"": 31618.56, ""open_po_cases"": 32.0, ""mrp"": 60.0, ""price_per_unit"": 41.17, ""order_id"": ""PO-00064"", ""po_raising_drr"": 0.0, ""po_raising_total_space"": 888.0, ""po_raising_final_available_space"": 768.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 120.0, ""order_item_amount"": 4940.4, ""open_po_cases"": 5.0, ""mrp"": 60.0, ""price_per_unit"": 41.169999999999995, ""order_id"": ""PO-00014"", ""po_raising_drr"": 3.0, ""po_raising_total_space"": 888.0, ""po_raising_final_available_space"": 888.0, ""order_date"": ""2026-03-13""}}",888,36559,37,0,0,0,0,0,,67.97,45.92,Band B
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00937,"Coca-Cola Zero Sugar No Calories Soft Drink, 300ml Can",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,3384,24,141,102806,2808,"{""sellable"": 2808.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",41,0,17/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 624.0, ""order_item_amount"": 18957.12, ""open_po_cases"": 26.0, ""mrp"": 40.0, ""price_per_unit"": 30.38, ""order_id"": ""PO-00064"", ""po_raising_drr"": 63.0, ""po_raising_total_space"": 3384.0, ""po_raising_final_available_space"": 615.0, ""order_date"": ""2026-03-15""}}",624,18957,26,0,0,0,0,0,,37.88,27.9,Band B
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00986,"Fanta Soft Drink, 2L Bottle",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,648,9,72,45146,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",228,1.84,14/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 36.0, ""order_item_amount"": 2840.04, ""open_po_cases"": 4.0, ""mrp"": 85.0, ""price_per_unit"": 78.89, ""order_id"": ""PO-00064"", ""po_raising_drr"": 422.0, ""po_raising_total_space"": 648.0, ""po_raising_final_available_space"": 31.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 414.0, ""order_item_amount"": 28843.38, ""open_po_cases"": 46.0, ""mrp"": 85.0, ""price_per_unit"": 69.67, ""order_id"": ""PO-00014"", ""po_raising_drr"": 284.0, ""po_raising_total_space"": 648.0, ""po_raising_final_available_space"": 595.0, ""order_date"": ""2026-03-13""}, ""open_po_3"": {""promise_date"": ""2026-03-14"", ""orderedquantity"": 621.0, ""order_item_amount"": 43265.07, ""open_po_cases"": 69.0, ""mrp"": 85.0, ""price_per_unit"": 69.67, ""order_id"": ""PO-00029"", ""po_raising_drr"": 289.0, ""po_raising_total_space"": 648.0, ""po_raising_final_available_space"": 648.0, ""order_date"": ""2026-03-12""}}",1071,74948,119,0,0,0,0,0,,85.48,63.65,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00986,"Fanta Soft Drink, 2L Bottle",Soft Cola Drinks,1,15,4,VND-046,Shree Krishna Enterprises - Region Epsilon,70000,VALUE,648,9,72,49682,4,"{""sellable"": 4.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",228,1.84,14/03/26,,1071,0,0,0,0,0,0,0,,105.03,79.22,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00996,"Coca-Cola Soft Drink, 180ml Can",Soft Cola Drinks,2,30,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,3456,36,96,69500,12,"{""sellable"": 12.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",35,0.18,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 2304.0, ""order_item_amount"": 46333.44, ""open_po_cases"": 64.0, ""mrp"": 25.0, ""price_per_unit"": 20.11, ""order_id"": ""PO-00064"", ""po_raising_drr"": 61.0, ""po_raising_total_space"": 3456.0, ""po_raising_final_available_space"": 2281.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 1224.0, ""order_item_amount"": 24614.64, ""open_po_cases"": 34.0, ""mrp"": 25.0, ""price_per_unit"": 20.11, ""order_id"": ""PO-00014"", ""po_raising_drr"": 39.0, ""po_raising_total_space"": 3456.0, ""po_raising_final_available_space"": 3456.0, ""order_date"": ""2026-03-13""}}",3528,70948,98,0,0,0,0,0,,23.98,19.57,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00997,"Coca-Cola Zero Coke Soft Drink, 180ml Can",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,540,36,15,10859,540,"{""sellable"": 540.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",0,0.18,,,0,0,0,0,0,0,0,0,,28.54,22.16,
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00999,"Thums Up Soft Drink, 180ml Can",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,108,36,3,2172,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.18,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 36.0, ""order_item_amount"": 723.96, ""open_po_cases"": 1.0, ""mrp"": 25.0, ""price_per_unit"": 20.11, ""order_id"": ""PO-00064"", ""po_raising_drr"": 14.0, ""po_raising_total_space"": 108.0, ""po_raising_final_available_space"": 14.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 108.0, ""order_item_amount"": 2171.88, ""open_po_cases"": 3.0, ""mrp"": 25.0, ""price_per_unit"": 20.11, ""order_id"": ""PO-00014"", ""po_raising_drr"": 8.0, ""po_raising_total_space"": 108.0, ""po_raising_final_available_space"": 108.0, ""order_date"": ""2026-03-13""}}",144,2896,4,0,0,0,0,0,,28.47,22.52,Band C
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-00999,"Thums Up Soft Drink, 180ml Can",Soft Cola Drinks,1,15,4,VND-046,Shree Krishna Enterprises - Region Epsilon,70000,VALUE,108,36,3,2160,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",7,0.18,16/03/26,,144,0,0,0,0,0,0,0,,23.14,19.12,Band C
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-01064,"Thums Up Soft Drink, 1L Bottle",Soft Cola Drinks,2,30,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,1869,15,125,75377,16,"{""sellable"": 6.0, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",234,1.065,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 375.0, ""order_item_amount"": 15123.75, ""open_po_cases"": 25.0, ""mrp"": 50.0, ""price_per_unit"": 40.33, ""order_id"": ""PO-00064"", ""po_raising_drr"": 408.0, ""po_raising_total_space"": 1869.0, ""po_raising_final_available_space"": 361.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 1860.0, ""order_item_amount"": 75013.8, ""open_po_cases"": 124.0, ""mrp"": 50.0, ""price_per_unit"": 40.33, ""order_id"": ""PO-00014"", ""po_raising_drr"": 291.0, ""po_raising_total_space"": 1869.0, ""po_raising_final_available_space"": 1859.0, ""order_date"": ""2026-03-13""}}",2235,90138,149,0,0,0,0,0,,49.96,37.15,Band A
FC-001,Beverages,The Coca-Cola Company,FC-Alpha,SKU-01070,"Coca-Cola Soft Drink, 1L Bottle",Soft Cola Drinks,2,15,4,VND-029,SLMG BEVERAGES PRIVATE LIMITED - Region Alpha,10000,CASES,600,15,40,24198,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",40,1.075,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-17"", ""orderedquantity"": 120.0, ""order_item_amount"": 4839.6, ""open_po_cases"": 8.0, ""mrp"": 50.0, ""price_per_unit"": 40.330000000000005, ""order_id"": ""PO-00064"", ""po_raising_drr"": 109.0, ""po_raising_total_space"": 600.0, ""po_raising_final_available_space"": 109.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 600.0, ""order_item_amount"": 24198.0, ""open_po_cases"": 40.0, ""mrp"": 50.0, ""price_per_unit"": 40.33, ""order_id"": ""PO-00014"", ""po_raising_drr"": 117.0, ""po_raising_total_space"": 600.0, ""po_raising_final_available_space"": 600.0, ""order_date"": ""2026-03-13""}}",720,29038,48,0,0,0,0,0,,47.01,43.72,Band A
FC-001,Beverages,Varun Beverages Limited,FC-Alpha,SKU-00088,"Mountain Dew Soft Drink, 300ml Can",Soft Cola Drinks,2,13,4,VND-002,VARUN BEVERAGES LIMITED - Region Beta,10000,CASES,24,24,1,758,24,"{""sellable"": null, ""contingency"": 24.0, ""pending_putaway"": null, ""under_transfer"": 24.0}",0,0.33,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 24.0, ""order_item_amount"": 758.4, ""open_po_cases"": 1.0, ""mrp"": 40.0, ""price_per_unit"": 31.599999999999998, ""order_id"": ""PO-00062"", ""po_raising_drr"": 165.0, ""po_raising_total_space"": 24.0, ""po_raising_final_available_space"": 24.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 24.0, ""order_item_amount"": 758.4, ""open_po_cases"": 1.0, ""mrp"": 40.0, ""price_per_unit"": 31.599999999999998, ""order_id"": ""PO-00002"", ""po_raising_drr"": 13.0, ""po_raising_total_space"": 24.0, ""po_raising_final_available_space"": 24.0, ""order_date"": ""2026-03-07""}}",48,1517,2,0,0,0,0,0,,37.42,29.47,Band C
FC-001,Beverages,Varun Beverages Limited,FC-Alpha,SKU-00223,"7Up Soft Drink, Zero Sugar, 400ml Bottle",Soft Cola Drinks,2,9,4,VND-004,VARUN BEVERAGES LIMITED - Region Epsilon,10000,CASES,864,30,29,14515,1018,"{""sellable"": 774.0, ""contingency"": 244.0, ""pending_putaway"": null, ""under_transfer"": null}",60,0.526,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 150.0, ""order_item_amount"": 2520.0, ""open_po_cases"": 5.0, ""mrp"": 20.0, ""price_per_unit"": 16.8, ""order_id"": ""PO-00061"", ""po_raising_drr"": 345.0, ""po_raising_total_space"": 864.0, ""po_raising_final_available_space"": 146.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 300.0, ""order_item_amount"": 5040.0, ""open_po_cases"": 10.0, ""mrp"": 20.0, ""price_per_unit"": 16.8, ""order_id"": ""PO-00001"", ""po_raising_drr"": 50.0, ""po_raising_total_space"": 864.0, ""po_raising_final_available_space"": 314.0, ""order_date"": ""2026-03-07""}}",450,7560,15,0,0,0,0,0,,21.19,18.43,Band B
FC-001,Beverages,Varun Beverages Limited,FC-Alpha,SKU-00257,"Slice Mango Drink, Rs.10 Tetra Pak",Fruit Drinks,2,8,4,VND-004,VARUN BEVERAGES LIMITED - Region Epsilon,10000,CASES,440,40,11,3696,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",23,0.144,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 80.0, ""order_item_amount"": 672.0, ""open_po_cases"": 2.0, ""mrp"": 10.0, ""price_per_unit"": 8.4, ""order_id"": ""PO-00061"", ""po_raising_drr"": 49.0, ""po_raising_total_space"": 440.0, ""po_raising_final_available_space"": 63.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 200.0, ""order_item_amount"": 1680.0, ""open_po_cases"": 5.0, ""mrp"": 10.0, ""price_per_unit"": 8.4, ""order_id"": ""PO-00018"", ""po_raising_drr"": 30.0, ""po_raising_total_space"": 440.0, ""po_raising_final_available_space"": 225.0, ""order_date"": ""2026-03-13""}, ""open_po_3"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 240.0, ""order_item_amount"": 2016.0, ""open_po_cases"": 6.0, ""mrp"": 10.0, ""price_per_unit"": 8.4, ""order_id"": ""PO-00001"", ""po_raising_drr"": 21.0, ""po_raising_total_space"": 440.0, ""po_raising_final_available_space"": 248.0, ""order_date"": ""2026-03-07""}}",520,4368,13,0,0,0,0,0,,10.33,8.21,Band C
FC-001,Beverages,Varun Beverages Limited,FC-Alpha,SKU-00454,"Mirinda Soft Drink, 750ml Bottle",Soft Cola Drinks,2,8,4,VND-002,VARUN BEVERAGES LIMITED - Region Beta,10000,CASES,240,24,10,7968,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",11,0.82,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 144.0, ""order_item_amount"": 4780.8, ""open_po_cases"": 6.0, ""mrp"": 40.0, ""price_per_unit"": 33.2, ""order_id"": ""PO-00062"", ""po_raising_drr"": 66.0, ""po_raising_total_space"": 240.0, ""po_raising_final_available_space"": 132.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 48.0, ""order_item_amount"": 1593.6, ""open_po_cases"": 2.0, ""mrp"": 40.0, ""price_per_unit"": 33.199999999999996, ""order_id"": ""PO-00016"", ""po_raising_drr"": 16.0, ""po_raising_total_space"": 240.0, ""po_raising_final_available_space"": 56.0, ""order_date"": ""2026-03-13""}, ""open_po_3"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 168.0, ""order_item_amount"": 5577.6, ""open_po_cases"": 7.0, ""mrp"": 40.0, ""price_per_unit"": 33.2, ""order_id"": ""PO-00002"", ""po_raising_drr"": 16.0, ""po_raising_total_space"": 240.0, ""po_raising_final_available_space"": 184.0, ""order_date"": ""2026-03-07""}}",360,11952,15,0,0,0,0,0,,40.03,34.87,Band C
FC-001,Beverages,Varun Beverages Limited,FC-Alpha,SKU-00459,"Mountain Dew Soft Drink, Rs.20 Bottle",Soft Cola Drinks,2,8,4,VND-004,VARUN BEVERAGES LIMITED - Region Epsilon,10000,CASES,270,30,9,4482,0,"{""sellable"": null, ""contingency"": null, ""pending_putaway"": null, ""under_transfer"": null}",60,0.25,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 180.0, ""order_item_amount"": 2988.0, ""open_po_cases"": 6.0, ""mrp"": 20.0, ""price_per_unit"": 16.6, ""order_id"": ""PO-00061"", ""po_raising_drr"": 90.0, ""po_raising_total_space"": 270.0, ""po_raising_final_available_space"": 180.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 270.0, ""order_item_amount"": 4482.0, ""open_po_cases"": 9.0, ""mrp"": 20.0, ""price_per_unit"": 16.6, ""order_id"": ""PO-00018"", ""po_raising_drr"": 80.0, ""po_raising_total_space"": 270.0, ""po_raising_final_available_space"": 270.0, ""order_date"": ""2026-03-13""}}",450,7470,15,0,0,0,0,0,,17.31,14.59,Band C
FC-001,Beverages,Varun Beverages Limited,FC-Alpha,SKU-00468,"Pepsi Soft Drink, Rs.20 Bottle",Soft Cola Drinks,2,8,4,VND-004,VARUN BEVERAGES LIMITED - Region Epsilon,10000,CASES,690,30,23,11454,360,"{""sellable"": 330.0, ""contingency"": 30.0, ""pending_putaway"": null, ""under_transfer"": null}",231,0.279,16/03/26,"{""open_po_1"": {""promise_date"": ""2026-03-18"", ""orderedquantity"": 450.0, ""order_item_amount"": 7470.0, ""open_po_cases"": 15.0, ""mrp"": 20.0, ""price_per_unit"": 16.6, ""order_id"": ""PO-00061"", ""po_raising_drr"": 403.0, ""po_raising_total_space"": 690.0, ""po_raising_final_available_space"": 446.0, ""order_date"": ""2026-03-15""}, ""open_po_2"": {""promise_date"": ""2026-03-16"", ""orderedquantity"": 330.0, ""order_item_amount"": 5478.0, ""open_po_cases"": 11.0, ""mrp"": 20.0, ""price_per_unit"": 16.6, ""order_id"": ""PO-00001"", ""po_raising_drr"": 49.0, ""po_raising_total_space"": 690.0, ""po_raising_final_available_space"": 343.0, ""order_date"": ""2026-03-07""}}",780,12948,26,0,0,0,0,0,,18.67,17.22,Band B
